Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) N5_1,Coverage (%) N5_2,Coverage (%) N5_3,Coverage (%) N6_1,Coverage (%) N6_2,Coverage (%) N6_3,Coverage (%) T2_1,Coverage (%) T2_2,Coverage (%) T2_3,Coverage (%) T4_1,Coverage (%) T4_2,Coverage (%) T4_3,Area N5_1,Area N5_2,Area N5_3,Area N6_1,Area N6_2,Area N6_3,Area T2_1,Area T2_2,Area T2_3,Area T4_1,Area T4_2,Area T4_3,#Peptides,#Unique,#Spec N5_1,#Spec N5_2,#Spec N5_3,#Spec N6_1,#Spec N6_2,#Spec N6_3,#Spec T2_1,#Spec T2_2,#Spec T2_3,#Spec T4_1,#Spec T4_2,#Spec T4_3,PTM,Avg. Mass,Description
966,635,P46063|RECQ1_HUMAN,186.30,15,0,3,2,0,2,0,2,3,2,13,3,9,,1.3122E3,6.0158E1,,3.666E2,,9.55E2,4.5519E2,6.8762E2,3.1037E3,8.0993E2,2.1055E3,8,8,0,3,1,0,1,0,1,1,1,8,2,9,Carbamidomethylation,73457,ATP-dependent DNA helicase Q1 OS=Homo sapiens OX=9606 GN=RECQL PE=1 SV=3
638,464,Q96CW1|AP2M1_HUMAN,186.29,23,12,12,12,8,10,12,5,8,10,16,10,19,3.3831E3,2.9733E3,2.4683E3,1.2468E3,1.8809E3,2.6729E3,6.3875E2,1.0922E3,1.337E3,4.7836E3,2.096E3,4.2751E3,9,9,5,6,5,5,4,8,2,3,4,10,5,10,Carbamidomethylation,49655,AP-2 complex subunit mu OS=Homo sapiens OX=9606 GN=AP2M1 PE=1 SV=2
656,815,P13073|COX41_HUMAN,186.13,38,26,26,26,26,20,26,20,20,12,26,12,32,4.9826E3,5.9757E3,6.3074E3,1.9266E3,2.8892E3,3.0912E3,2.0681E3,3.1756E3,3.4691E3,3.2855E3,3.9164E3,6.3003E3,7,7,9,5,4,5,6,5,5,5,4,6,2,8,,19577,Cytochrome c oxidase subunit 4 isoform 1  mitochondrial OS=Homo sapiens OX=9606 GN=COX4I1 PE=1 SV=1
810,855,Q9H0U4|RAB1B_HUMAN,186.08,34,11,11,11,11,11,11,11,11,11,29,11,34,,,,,,,,,,5.2204E2,,6.4868E2,5,2,2,2,3,2,2,2,2,2,2,9,4,11,Acetylation (Protein N-term),22171,Ras-related protein Rab-1B OS=Homo sapiens OX=9606 GN=RAB1B PE=1 SV=1
719,1069,P49755|TMEDA_HUMAN,186.01,23,10,5,10,11,11,16,16,16,16,23,16,23,9.6098E2,9.7976E2,1.2592E3,1.9171E3,1.8079E3,2.0336E3,2.9944E3,2.8674E3,3.0884E3,7.2348E3,2.3856E3,8.1699E3,5,5,3,2,2,3,5,5,5,6,5,6,4,10,,24976,Transmembrane emp24 domain-containing protein 10 OS=Homo sapiens OX=9606 GN=TMED10 PE=1 SV=2
737,713,O75569|PRKRA_HUMAN,185.91,30,16,20,11,17,20,14,12,9,12,18,8,9,3.0363E3,3.1759E3,2.3226E3,2.3793E3,2.1237E3,1.8995E3,1.207E3,1.8539E3,2.2381E3,3.2355E3,6.7027E2,2.7901E3,7,7,6,6,4,5,5,6,5,4,3,5,2,3,Carbamidomethylation,34404,Interferon-inducible double-stranded RNA-dependent protein kinase activator A OS=Homo sapiens OX=9606 GN=PRKRA PE=1 SV=1
556,974,P28066|PSA5_HUMAN,185.78,31,18,22,22,27,27,18,18,18,18,18,18,18,4.6662E3,8.1255E3,7.8123E3,9.4502E3,4.0633E3,6.3058E3,3.1548E3,6.8744E3,5.7617E3,6.3831E3,3.2047E3,6.2607E3,5,5,5,6,11,10,7,6,6,5,8,7,8,7,Carbamidomethylation,26411,Proteasome subunit alpha type-5 OS=Homo sapiens OX=9606 GN=PSMA5 PE=1 SV=3
768,885,P13693|TCTP_HUMAN,185.59,62,8,8,0,35,14,23,8,26,23,22,22,60,3.4948E2,3.2751E2,,1.2927E3,1.4756E3,7.3506E2,2.0469E3,3.5639E3,2.6324E3,4.4959E3,1.4829E3,6.7945E3,7,7,2,1,0,4,5,4,3,9,5,4,3,9,Carbamidomethylation,19595,Translationally-controlled tumor protein OS=Homo sapiens OX=9606 GN=TPT1 PE=1 SV=1
761,812,P17026|ZNF22_HUMAN,185.42,29,15,10,20,11,11,17,11,11,15,11,5,11,2.3216E3,1.5982E3,2.3598E3,3.0708E3,3.1648E3,3.3188E3,2.3398E3,2.1094E3,2.2183E3,9.6811E2,3.3991E2,1.3549E3,6,5,5,4,5,4,4,6,5,6,5,3,1,2,Carbamidomethylation,25915,Zinc finger protein 22 OS=Homo sapiens OX=9606 GN=ZNF22 PE=1 SV=3
1309,751,P33176|KINH_HUMAN,184.85,7,0,0,0,0,0,0,0,0,1,3,0,6,,,,,,,,,0,3.2578E2,,1.2323E3,5,5,0,0,0,0,0,0,0,0,1,2,0,6,Carbamidomethylation,109685,Kinesin-1 heavy chain OS=Homo sapiens OX=9606 GN=KIF5B PE=1 SV=1
726,483,Q9UJV9|DDX41_HUMAN,184.72,21,11,8,9,7,7,9,8,5,7,4,0,4,4.297E3,3.3492E3,4.7289E3,2.8415E3,2.4827E3,2.7813E3,1.5378E3,1.428E3,1.5994E3,1.0877E3,,0,10,10,9,5,10,4,5,6,5,3,3,2,0,3,Carbamidomethylation,69838,Probable ATP-dependent RNA helicase DDX41 OS=Homo sapiens OX=9606 GN=DDX41 PE=1 SV=2
1047,709,Q9Y3T9|NOC2L_HUMAN,184.38,10,0,0,0,0,0,0,0,0,0,10,2,7,,,,,,,,,,3.4943E3,5.1887E2,2.6578E3,6,6,0,0,0,0,0,0,0,0,0,13,1,7,Carbamidomethylation,84919,Nucleolar complex protein 2 homolog OS=Homo sapiens OX=9606 GN=NOC2L PE=1 SV=4
788,1172,P19105|ML12A_HUMAN,184.17,40,6,6,6,29,18,18,40,40,40,28,0,40,2.9043E3,2.7738E3,3.2753E3,4.9196E2,2.9262E3,1.153E3,5.1276E3,5.762E3,5.1168E3,6.4002E2,,1.1842E3,4,4,1,1,2,4,3,3,6,10,5,4,0,7,Carbamidomethylation,19794,Myosin regulatory light chain 12A OS=Homo sapiens OX=9606 GN=MYL12A PE=1 SV=2
788,1173,O14950|ML12B_HUMAN,184.17,40,6,6,6,29,17,17,40,40,40,28,0,40,2.9043E3,2.7738E3,3.2753E3,4.9196E2,2.9262E3,1.153E3,5.1276E3,5.762E3,5.1168E3,6.4002E2,,1.1842E3,4,4,1,1,2,4,3,3,6,10,5,4,0,7,Carbamidomethylation,19779,Myosin regulatory light chain 12B OS=Homo sapiens OX=9606 GN=MYL12B PE=1 SV=2
643,598,P55010|IF5_HUMAN,184.00,19,9,6,6,10,9,9,13,9,9,19,7,14,4.5277E3,4.0631E3,4.7737E3,2.8207E3,3.069E3,2.6746E3,4.6154E3,3.8653E3,3.4366E3,7.6592E3,2.9801E3,6.5081E3,7,7,5,5,5,4,6,7,7,5,7,7,3,6,Carbamidomethylation,49223,Eukaryotic translation initiation factor 5 OS=Homo sapiens OX=9606 GN=EIF5 PE=1 SV=2
993,902,P48729|KC1A_HUMAN,183.90,20,7,10,11,6,4,7,6,4,6,12,0,6,9.8369E2,1.2889E3,1.5638E3,8.3531E2,2.4763E2,1.2222E3,1.3144E2,4.6225E2,6.0295E2,5.2425E2,,1.559E3,5,5,2,3,3,2,2,2,2,1,2,4,0,2,Acetylation (Protein N-term),38915,Casein kinase I isoform alpha OS=Homo sapiens OX=9606 GN=CSNK1A1 PE=1 SV=2
664,1174,Q9UBQ5|EIF3K_HUMAN,183.80,28,13,16,13,16,16,22,22,22,22,16,7,22,1.2099E3,1.7442E3,1.1869E3,1.4815E3,2.1686E3,2.3918E3,3.5904E3,3.8149E3,3.6444E3,2.7588E3,5.6269E2,3.7057E3,6,6,2,6,3,3,6,6,8,8,8,3,3,7,Carbamidomethylation,25060,Eukaryotic translation initiation factor 3 subunit K OS=Homo sapiens OX=9606 GN=EIF3K PE=1 SV=1
842,1042,P00491|PNPH_HUMAN,183.78,21,0,6,0,9,6,6,18,9,15,21,18,14,,1.6193E2,,1.0134E3,6.7428E2,6.6669E2,2.0402E3,1.2549E3,1.7328E3,5.3206E3,1.8212E3,4.6787E3,5,5,0,1,0,2,1,2,5,3,4,9,6,6,Deamidation (NQ),32118,Purine nucleoside phosphorylase OS=Homo sapiens OX=9606 GN=PNP PE=1 SV=2
783,1060,Q9Y2R4|DDX52_HUMAN,183.70,7,1,1,4,4,7,7,7,4,4,7,4,7,1.7187E3,1.6902E3,1.9109E3,2.312E3,2.8639E3,3.0823E3,3.3031E3,2.3481E3,2.3786E3,4.5273E3,1.6404E3,5.6109E3,4,4,2,2,2,3,5,3,5,3,5,5,4,7,Carbamidomethylation; Acetylation (Protein N-term),67498,Probable ATP-dependent RNA helicase DDX52 OS=Homo sapiens OX=9606 GN=DDX52 PE=1 SV=3
745,688,O43818|U3IP2_HUMAN,183.64,21,6,8,10,6,6,6,10,6,6,18,8,15,5.119E3,5.1513E3,5.713E3,3.3183E3,3.0001E3,3.3436E3,3.2631E3,2.5363E3,2.5706E3,5.4374E3,3.0446E3,3.5686E3,8,8,3,4,5,4,3,4,6,4,3,7,4,6,Carbamidomethylation,51841,U3 small nucleolar RNA-interacting protein 2 OS=Homo sapiens OX=9606 GN=RRP9 PE=1 SV=1
865,1016,Q12931|TRAP1_HUMAN,183.54,9,2,2,2,2,2,2,2,2,2,7,2,4,,,,,,,,,,7.8977E2,,3.0503E2,4,3,1,2,2,1,2,2,1,3,2,9,5,6,,80110,Heat shock protein 75 kDa  mitochondrial OS=Homo sapiens OX=9606 GN=TRAP1 PE=1 SV=3
853,1192,Q9Y3B2|EXOS1_HUMAN,183.42,27,15,15,21,15,27,15,8,14,14,14,8,15,1.2022E3,2.641E3,4.3915E3,1.8697E3,1.9375E3,1.9721E3,9.6796E2,1.5799E3,1.6496E3,1.6639E3,1.8401E2,2.17E3,4,4,2,4,8,3,5,3,2,2,2,3,1,3,Carbamidomethylation; Deamidation (NQ),21452,Exosome complex component CSL4 OS=Homo sapiens OX=9606 GN=EXOSC1 PE=1 SV=1
857,551,O14639|ABLM1_HUMAN,183.08,13,8,10,8,7,5,5,0,2,0,3,0,3,3.309E3,3.1887E3,3.0665E3,2.659E3,1.711E3,1.7892E3,,4.5655E2,,7.5927E2,,6.2798E2,8,8,5,6,5,6,4,4,0,1,0,4,0,2,Carbamidomethylation,87688,Actin-binding LIM protein 1 OS=Homo sapiens OX=9606 GN=ABLIM1 PE=1 SV=3
780,1053,Q99536|VAT1_HUMAN,183.01,15,7,0,7,15,15,15,12,12,7,15,10,15,7.0442E2,,5.2507E2,1.338E3,1.9117E3,1.6933E3,1.5033E3,1.3958E3,1.0736E3,4.3651E3,2.5992E3,4.5866E3,4,4,3,0,2,4,7,5,6,4,2,5,5,4,Carbamidomethylation,41920,Synaptic vesicle membrane protein VAT-1 homolog OS=Homo sapiens OX=9606 GN=VAT1 PE=1 SV=2
757,1171,Q9NPD3|EXOS4_HUMAN,182.91,22,17,17,17,17,17,17,5,12,5,22,10,22,2.4919E3,2.6357E3,2.4893E3,1.7027E3,1.5073E3,1.7827E3,1.4268E3,1.6965E3,1.5038E3,4.0462E3,6.3472E2,4.337E3,4,4,4,6,8,4,4,5,1,2,1,6,3,7,Carbamidomethylation; Acetylation (Protein N-term),26383,Exosome complex component RRP41 OS=Homo sapiens OX=9606 GN=EXOSC4 PE=1 SV=3
970,795,P31153|METK2_HUMAN,182.56,19,0,0,0,3,7,7,8,4,0,19,10,16,,,,7.7167E2,6.2184E2,1.1393E3,1.2729E3,3.9869E2,,5.2208E3,1.2359E3,4.9489E3,6,6,0,0,0,1,2,2,4,1,0,7,4,6,,43661,S-adenosylmethionine synthase isoform type-2 OS=Homo sapiens OX=9606 GN=MAT2A PE=1 SV=1
789,526,Q8NI27|THOC2_HUMAN,182.30,6,1,2,1,2,2,2,2,2,3,5,1,4,1.9432E3,2.2889E3,1.7179E3,2.7165E3,2.6085E3,2.5536E3,2.3974E3,2.4964E3,2.8894E3,5.5775E3,7.2921E2,6.6587E3,8,8,1,2,1,4,4,2,3,3,5,11,1,8,Carbamidomethylation; Acetylation (Protein N-term),182774,THO complex subunit 2 OS=Homo sapiens OX=9606 GN=THOC2 PE=1 SV=2
962,924,P05412|JUN_HUMAN,182.28,22,0,0,0,0,0,0,9,19,11,19,7,15,,,,,,,1.7629E3,2.822E3,4.9154E2,2.4919E3,1.4401E2,1.6176E3,6,5,0,0,0,0,0,0,4,7,6,5,2,4,,35676,Transcription factor AP-1 OS=Homo sapiens OX=9606 GN=JUN PE=1 SV=2
927,644,Q14247|SRC8_HUMAN,182.24,16,7,2,7,5,3,7,4,5,6,2,2,4,1.2638E3,6.0901E2,6.6975E4,1.542E3,9.7604E2,1.2546E3,1.0985E3,5.8091E2,1.2496E3,6.7588E2,3.5307E2,1.0809E3,7,7,3,1,5,4,2,4,2,2,3,1,1,2,Carbamidomethylation,61586,Src substrate cortactin OS=Homo sapiens OX=9606 GN=CTTN PE=1 SV=2
819,617,Q71RC2|LARP4_HUMAN,182.07,12,3,1,5,1,1,3,3,7,5,7,1,11,1.708E3,1.1298E3,1.2411E3,1.0263E3,8.6401E2,1.2457E3,1.7362E3,1.8369E3,2.2051E3,2.17E3,1.0241E3,4.5839E3,7,7,2,1,4,1,2,3,3,6,4,5,3,8,Acetylation (Protein N-term),80596,La-related protein 4 OS=Homo sapiens OX=9606 GN=LARP4 PE=1 SV=3
563,871,P24534|EF1B_HUMAN,181.93,28,12,20,24,20,25,25,25,25,25,12,6,17,9.184E3,6.4627E3,9.2785E3,4.2636E3,4.8299E3,4.5947E3,7.0717E3,7.0735E3,7.3662E3,6.8604E3,3.3149E3,5.6541E3,5,5,6,7,6,8,9,9,7,11,10,3,4,4,,24764,Elongation factor 1-beta OS=Homo sapiens OX=9606 GN=EEF1B2 PE=1 SV=3
627,849,P55081|MFAP1_HUMAN,181.89,15,11,12,7,6,12,8,8,6,6,6,3,8,3.5334E3,3.4282E3,2.2156E3,3.1774E3,3.776E3,3.7778E3,2.3242E3,2.0105E3,2.0277E3,2.1471E3,7.3924E2,3.9438E3,7,7,6,8,4,5,7,6,5,9,5,5,3,7,,51958,Microfibrillar-associated protein 1 OS=Homo sapiens OX=9606 GN=MFAP1 PE=1 SV=2
738,827,Q9UKY7|CDV3_HUMAN,181.46,49,36,36,33,49,12,49,17,49,30,28,0,30,3.4426E3,3.0299E3,1.7261E3,2.4192E3,1.6488E3,2.6539E3,2.4929E3,3.0018E3,3.1263E3,1.9438E3,,3.7499E3,5,5,4,5,4,6,4,6,5,7,4,4,0,5,,27335,Protein CDV3 homolog OS=Homo sapiens OX=9606 GN=CDV3 PE=1 SV=1
762,1000,Q5T3I0|GPTC4_HUMAN,181.18,11,7,7,7,9,9,7,7,4,7,7,3,7,2.4991E3,2.5833E3,2.1955E3,2.9813E3,1.8931E3,1.8335E3,2.5813E3,1.2187E3,2.5509E3,1.8965E3,1.52E2,2.1092E3,4,4,5,3,6,6,4,6,5,2,5,4,1,3,Carbamidomethylation,50381,G patch domain-containing protein 4 OS=Homo sapiens OX=9606 GN=GPATCH4 PE=1 SV=2
634,891,O75822|EIF3J_HUMAN,181.00,31,24,24,27,9,19,19,24,28,28,14,9,19,7.234E3,7.0721E3,7.3128E3,3.1514E3,3.1108E3,3.2139E3,5.9238E3,6.4025E3,7.078E3,9.856E2,1.468E3,3.1648E3,7,7,10,6,8,3,4,4,6,7,10,5,2,4,Carbamidomethylation; Acetylation (Protein N-term),29062,Eukaryotic translation initiation factor 3 subunit J OS=Homo sapiens OX=9606 GN=EIF3J PE=1 SV=2
1001,528,Q9HCS7|SYF1_HUMAN,180.63,13,3,1,4,2,0,0,8,4,9,4,0,2,1.0887E2,2.8476E2,2.1629E2,0,,,1.2291E3,3.3105E2,1.5117E3,1.1193E3,,4.9016E2,7,7,1,1,2,1,0,0,6,3,5,3,0,2,Deamidation (NQ),100010,Pre-mRNA-splicing factor SYF1 OS=Homo sapiens OX=9606 GN=XAB2 PE=1 SV=2
529,922,P20618|PSB1_HUMAN,180.52,33,18,18,18,26,26,33,33,26,26,26,6,26,4.8439E3,5.0642E3,5.4075E3,6.5172E3,4.2512E3,5.457E3,4.3592E3,4.2644E3,4.5275E3,6.7169E3,5.4738E2,7.323E3,5,5,6,9,7,11,9,11,10,7,8,11,1,6,Carbamidomethylation,26489,Proteasome subunit beta type-1 OS=Homo sapiens OX=9606 GN=PSMB1 PE=1 SV=2
1002,994,P51991|ROA3_HUMAN,180.41,16,2,4,4,3,3,0,9,6,9,11,3,11,,7.0734E2,4.607E2,4.3566E2,2.3189E2,,1.4002E3,1.7678E2,7.7568E2,4.5874E2,4.2122E2,5.0648E2,5,4,1,3,2,1,1,0,3,2,4,3,1,3,,39595,Heterogeneous nuclear ribonucleoprotein A3 OS=Homo sapiens OX=9606 GN=HNRNPA3 PE=1 SV=2
1131,554,O60716|CTND1_HUMAN,179.90,11,1,0,0,1,1,0,1,1,1,8,0,5,1.6003E2,,,2.3881E2,2.4711E2,,3.3738E2,3.0724E2,2.2814E2,2.885E3,,1.7771E3,7,7,1,0,0,1,1,0,1,1,1,6,0,5,Carbamidomethylation,108170,Catenin delta-1 OS=Homo sapiens OX=9606 GN=CTNND1 PE=1 SV=1
891,1437,P52565|GDIR1_HUMAN,179.90,31,7,7,7,16,16,16,16,16,31,31,7,31,9.5132E2,9.5111E2,7.5666E2,2.4838E3,2.904E3,3.727E3,2.2675E3,4.2425E3,3.9764E3,4.2623E3,8.5222E2,5.4178E3,4,4,2,1,2,5,3,3,2,2,4,4,1,4,Acetylation (Protein N-term),23207,Rho GDP-dissociation inhibitor 1 OS=Homo sapiens OX=9606 GN=ARHGDIA PE=1 SV=3
1000,1347,Q02978|M2OM_HUMAN,179.65,14,5,5,5,5,5,5,5,5,5,10,5,14,1.9797E3,2.0824E3,1.9897E3,1.7584E3,1.8506E3,1.8399E3,1.1133E3,1.0105E3,1.1456E3,4.5064E3,1.5042E3,5.3117E3,3,3,2,1,2,1,2,1,1,1,1,7,2,4,Acetylation (Protein N-term),34062,Mitochondrial 2-oxoglutarate/malate carrier protein OS=Homo sapiens OX=9606 GN=SLC25A11 PE=1 SV=3
1159,838,P13489|RINI_HUMAN,179.54,16,0,0,0,2,0,0,0,0,2,12,0,11,,,,4.4729E2,,,,,6.1303E2,2.2143E3,,1.8569E3,5,5,0,0,0,1,0,0,0,0,1,8,0,6,Carbamidomethylation,49974,Ribonuclease inhibitor OS=Homo sapiens OX=9606 GN=RNH1 PE=1 SV=2
964,697,Q92598|HS105_HUMAN,179.44,7,2,2,3,3,3,2,2,2,3,5,2,6,,,3.3756E2,4.4456E2,9.0262E1,,,,4.4564E2,9.8785E2,,1.7713E3,5,3,1,1,2,2,3,2,1,1,3,3,2,6,Carbamidomethylation,96865,Heat shock protein 105 kDa OS=Homo sapiens OX=9606 GN=HSPH1 PE=1 SV=1
723,1389,O43670|ZN207_HUMAN,179.40,8,8,8,8,8,5,8,8,8,8,5,8,8,7.5492E3,7.6309E3,7.257E3,5.8116E3,5.6158E3,6.6828E3,5.366E3,5.2242E3,5.9597E3,5.5329E3,3.4597E3,8.4555E3,4,4,5,3,8,4,4,6,6,3,5,4,3,5,,50751,BUB3-interacting and GLEBS motif-containing protein ZNF207 OS=Homo sapiens OX=9606 GN=ZNF207 PE=1 SV=1
834,825,Q9NVA2|SEP11_HUMAN,179.35,14,5,2,5,5,5,5,5,5,5,10,2,11,9.2472E2,,9.2595E2,1.1038E3,1.2885E3,9.7874E2,8.0742E2,7.012E2,7.8724E2,1.7176E3,,2.6053E2,4,3,3,5,4,3,2,4,2,2,2,5,2,6,Carbamidomethylation; Acetylation (Protein N-term),49398,Septin-11 OS=Homo sapiens OX=9606 GN=SEPTIN11 PE=1 SV=3
1129,525,Q14764|MVP_HUMAN,179.16,12,0,0,0,0,0,0,1,0,0,8,3,9,,,,,,,5.5327E2,,,3.008E3,7.8363E2,3.1089E3,7,7,0,0,0,0,0,0,1,0,0,6,3,7,Carbamidomethylation,99327,Major vault protein OS=Homo sapiens OX=9606 GN=MVP PE=1 SV=4
644,1129,Q15287|RNPS1_HUMAN,179.15,19,10,10,10,19,19,19,8,8,8,19,10,8,1.5382E4,1.6141E4,1.9929E4,5.0276E3,6.1288E3,6.9074E3,1.3532E3,1.5357E3,8.3629E2,3.8212E3,2.4742E3,2.0858E3,4,4,6,6,6,7,6,9,3,4,4,7,6,3,,34208,RNA-binding protein with serine-rich domain 1 OS=Homo sapiens OX=9606 GN=RNPS1 PE=1 SV=1
711,636,Q9NR56|MBNL1_HUMAN,179.15,24,12,6,12,14,17,14,8,11,11,11,5,13,5.6683E3,5.4583E3,5.5762E3,5.0566E3,5.1456E3,4.8353E3,3.7406E3,4.3851E3,4.7132E3,4.5639E3,2.158E3,5.0331E3,9,4,5,4,5,8,5,6,4,3,3,4,3,6,Carbamidomethylation; Acetylation (Protein N-term); Deamidation (NQ),41817,Muscleblind-like protein 1 OS=Homo sapiens OX=9606 GN=MBNL1 PE=1 SV=2
1325,770,Q16881|TRXR1_HUMAN,179.08,15,0,0,0,0,0,0,0,0,0,15,0,9,,,,,,,,,,1.224E3,,1.1398E3,6,6,0,0,0,0,0,0,0,0,0,6,0,3,Carbamidomethylation,70906,Thioredoxin reductase 1  cytoplasmic OS=Homo sapiens OX=9606 GN=TXNRD1 PE=1 SV=3
573,957,Q9Y4Z0|LSM4_HUMAN,179.03,36,31,31,31,31,31,31,31,36,31,31,31,31,1.11E4,1.1418E4,8.457E3,9.9337E3,9.9873E3,7.5856E3,8.5251E3,9.8523E3,8.8419E3,7.2886E3,2.7704E3,6.0691E3,6,6,9,7,8,7,6,6,9,6,5,7,7,5,Carbamidomethylation,15350,U6 snRNA-associated Sm-like protein LSm4 OS=Homo sapiens OX=9606 GN=LSM4 PE=1 SV=1
909,789,Q9BR76|COR1B_HUMAN,178.94,24,2,2,2,19,5,19,10,10,18,19,2,7,2.5337E3,2.7017E3,2.483E3,2.8315E3,2.7065E3,2.5535E3,1.979E3,1.8185E3,4.55E3,3.4345E3,1.1841E3,3.8296E3,6,6,1,1,1,4,2,4,2,2,6,5,1,3,Carbamidomethylation,54235,Coronin-1B OS=Homo sapiens OX=9606 GN=CORO1B PE=1 SV=1
873,766,Q9H0S4|DDX47_HUMAN,178.68,21,3,5,3,7,12,7,7,7,12,9,3,13,7.2063E2,1.0053E3,7.6604E2,1.4266E3,3.0257E3,1.4904E3,1.7603E3,2.1634E3,2.2615E3,3.602E3,3.5898E2,3.9966E3,6,6,1,2,1,4,4,3,3,2,3,4,1,7,Acetylation (Protein N-term),50647,Probable ATP-dependent RNA helicase DDX47 OS=Homo sapiens OX=9606 GN=DDX47 PE=1 SV=1
736,811,P61981|1433G_HUMAN,178.65,28,9,9,13,15,20,15,24,19,23,23,15,23,6.668E2,7.4476E2,1.4396E3,1.0495E3,1.0694E3,1.0215E3,5.2116E2,6.8145E2,1.0241E3,1.2579E3,3.0824E2,1.6107E3,6,3,2,2,4,5,5,3,6,4,6,6,4,7,Acetylation (Protein N-term),28303,14-3-3 protein gamma OS=Homo sapiens OX=9606 GN=YWHAG PE=1 SV=2
817,1407,P63167|DYL1_HUMAN,178.53,51,37,37,37,37,12,12,37,12,37,37,12,51,2.1249E3,2.2298E3,1.7329E3,1.9038E3,1.8238E3,1.7687E3,1.5503E3,1.3561E3,1.6428E3,2.106E3,4.6599E2,3.1598E3,3,3,3,4,4,3,4,2,3,2,3,6,1,8,Carbamidomethylation,10366,Dynein light chain 1  cytoplasmic OS=Homo sapiens OX=9606 GN=DYNLL1 PE=1 SV=1
678,769,Q9NY12|GAR1_HUMAN,178.49,32,23,23,23,12,16,15,19,19,28,8,8,8,7.3084E3,8.4909E3,8.3344E3,5.3592E3,4.51E3,4.8358E3,4.9856E3,6.0127E3,6.1221E3,4.9148E3,4.219E2,4.7195E3,6,6,9,7,7,4,4,6,5,4,7,2,1,5,Carbamidomethylation,22348,H/ACA ribonucleoprotein complex subunit 1 OS=Homo sapiens OX=9606 GN=GAR1 PE=1 SV=1
741,574,Q96QD9|UIF_HUMAN,177.94,27,17,18,15,22,13,10,13,19,13,10,4,15,4.4574E3,5.1533E3,4.5478E3,3.766E3,2.1709E3,1.6771E3,2.675E3,3.1177E3,2.698E3,1.721E3,5.4291E2,2.2038E3,7,7,5,8,8,6,4,2,3,5,4,3,2,4,,35818,UAP56-interacting factor OS=Homo sapiens OX=9606 GN=FYTTD1 PE=1 SV=3
867,730,Q9GZR2|REXO4_HUMAN,177.62,23,14,7,16,11,2,12,9,0,3,5,0,8,2.835E3,6.0945E2,2.6558E3,5.9221E2,6.9777E2,8.7772E2,1.1511E3,,2.5816E2,2.2819E2,,1.11E3,8,8,8,3,6,4,1,4,3,0,2,1,0,4,Carbamidomethylation,46672,RNA exonuclease 4 OS=Homo sapiens OX=9606 GN=REXO4 PE=1 SV=2
710,893,Q5JTV8|TOIP1_HUMAN,177.24,14,8,4,8,4,7,4,2,2,4,7,4,7,2.5319E3,1.59E3,1.8318E3,1.531E3,1.6793E3,1.3372E3,1.1754E3,5.5108E2,1.224E3,1.6594E3,7.8378E2,2.6516E3,6,6,6,6,7,5,6,8,2,1,4,4,3,5,,66248,Torsin-1A-interacting protein 1 OS=Homo sapiens OX=9606 GN=TOR1AIP1 PE=1 SV=2
787,1338,P09972|ALDOC_HUMAN,176.96,17,6,6,0,14,15,14,14,14,14,15,8,15,7.8906E2,8.4268E2,,1.5782E3,2.1275E3,2.1232E3,1.9814E3,2.1661E3,2.8202E3,4.9609E3,2.4259E2,5.7321E3,4,2,2,1,0,4,6,5,5,6,4,4,3,6,Carbamidomethylation; Deamidation (NQ),39456,Fructose-bisphosphate aldolase C OS=Homo sapiens OX=9606 GN=ALDOC PE=1 SV=2
820,625,P13667|PDIA4_HUMAN,176.91,15,5,4,2,9,7,10,4,6,4,7,6,7,1.6973E3,1.4375E3,7.5063E2,3.55E3,2.5704E3,3.3266E3,1.3814E3,2.2403E3,1.4938E3,2.0936E3,2.0755E3,3.6421E3,9,9,4,2,1,5,4,6,2,5,3,3,3,4,,72933,Protein disulfide-isomerase A4 OS=Homo sapiens OX=9606 GN=PDIA4 PE=1 SV=2
747,718,Q96EY4|TMA16_HUMAN,176.75,31,26,26,8,17,31,31,27,26,12,22,5,22,3.0334E3,2.9382E3,2.513E3,2.8179E3,3.5943E3,3.4409E3,1.6497E3,2.337E3,1.457E3,2.8677E3,6.1767E2,2.9249E3,6,6,4,4,2,4,6,8,8,5,3,3,1,4,Carbamidomethylation,23864,Translation machinery-associated protein 16 OS=Homo sapiens OX=9606 GN=TMA16 PE=1 SV=2
1012,1099,Q96FK6|WDR89_HUMAN,176.73,16,5,7,12,5,5,5,5,5,5,5,0,9,2.2232E2,5.8229E2,1.1387E3,1.5032E2,1.3464E2,1.3842E2,1.9799E2,1.3651E2,1.5194E2,2.5976E2,,4.8053E2,4,4,1,3,4,1,3,3,1,2,3,1,0,2,Carbamidomethylation; Acetylation (Protein N-term),43215,WD repeat-containing protein 89 OS=Homo sapiens OX=9606 GN=WDR89 PE=2 SV=1
1004,692,P33991|MCM4_HUMAN,176.13,10,2,2,2,2,2,0,3,0,2,7,2,2,2.5188E3,2.2903E3,1.9962E3,1.3818E3,1.1561E2,,1.1912E3,,3.5129E2,1.6267E3,7.0943E2,0,6,6,3,1,2,1,1,0,2,0,2,8,2,2,Carbamidomethylation,96558,DNA replication licensing factor MCM4 OS=Homo sapiens OX=9606 GN=MCM4 PE=1 SV=5
